,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
288,Found Weekend,Winterpills,Winterpills,194706,spotify:track:2cVruB0yTjFqTgR9y7HifV,https://api.spotify.com/v1/tracks/2cVruB0yTjFqTgR9y7HifV,0.362,0.361,6.0,-9.668,1.0,0.0269,0.696,0.0701,0.11,0.189,106.66,audio_features,2cVruB0yTjFqTgR9y7HifV,spotify:track:2cVruB0yTjFqTgR9y7HifV,https://api.spotify.com/v1/tracks/2cVruB0yTjFqTgR9y7HifV,https://api.spotify.com/v1/audio-analysis/2cVruB0yTjFqTgR9y7HifV,194707.0,3.0,
289,Letter to a Friend in Jail,Winterpills,Winterpills,228120,spotify:track:7GNtWxXoJV2BdXPwkZjoTn,https://api.spotify.com/v1/tracks/7GNtWxXoJV2BdXPwkZjoTn,0.536,0.533,1.0,-8.335,1.0,0.0321,0.117,0.00107,0.222,0.2,80.27,audio_features,7GNtWxXoJV2BdXPwkZjoTn,spotify:track:7GNtWxXoJV2BdXPwkZjoTn,https://api.spotify.com/v1/tracks/7GNtWxXoJV2BdXPwkZjoTn,https://api.spotify.com/v1/audio-analysis/7GNtWxXoJV2BdXPwkZjoTn,228120.0,4.0,
290,One Little Nephew,Shadow Of Time,Triona Ní Dhomhnaill,305666,spotify:track:40V5uTINHWOiHdxqpLpf0s,https://api.spotify.com/v1/tracks/40V5uTINHWOiHdxqpLpf0s,0.425,0.167,5.0,-18.539,1.0,0.0319,0.877,0.911,0.123,0.243,128.127,audio_features,40V5uTINHWOiHdxqpLpf0s,spotify:track:40V5uTINHWOiHdxqpLpf0s,https://api.spotify.com/v1/tracks/40V5uTINHWOiHdxqpLpf0s,https://api.spotify.com/v1/audio-analysis/40V5uTINHWOiHdxqpLpf0s,305667.0,3.0,
291,Silky Flanks,Shadow Of Time,Nightnoise,287933,spotify:track:3V5DmIOoVvrkapE2HjqioH,https://api.spotify.com/v1/tracks/3V5DmIOoVvrkapE2HjqioH,0.338,0.257,9.0,-18.328,0.0,0.0363,0.96,0.978,0.0933,0.5,126.742,audio_features,3V5DmIOoVvrkapE2HjqioH,spotify:track:3V5DmIOoVvrkapE2HjqioH,https://api.spotify.com/v1/tracks/3V5DmIOoVvrkapE2HjqioH,https://api.spotify.com/v1/audio-analysis/3V5DmIOoVvrkapE2HjqioH,287933.0,3.0,
292,Fionnghuala (Mouth Music),Shadow Of Time,Nightnoise,116066,spotify:track:4RQUb6UqwpFOMAYNv4e3mz,https://api.spotify.com/v1/tracks/4RQUb6UqwpFOMAYNv4e3mz,0.572,0.278,4.0,-19.421,1.0,0.137,0.861,0.00117,0.0926,0.333,121.576,audio_features,4RQUb6UqwpFOMAYNv4e3mz,spotify:track:4RQUb6UqwpFOMAYNv4e3mz,https://api.spotify.com/v1/tracks/4RQUb6UqwpFOMAYNv4e3mz,https://api.spotify.com/v1/audio-analysis/4RQUb6UqwpFOMAYNv4e3mz,116067.0,4.0,
293,Night In That Land,Yoga Zone: Music for Meditation--A Windham Hill Collection,Nightnoise,190600,spotify:track:5Aoh2lkitKNnILRHK2nXnD,https://api.spotify.com/v1/tracks/5Aoh2lkitKNnILRHK2nXnD,0.168,0.179,7.0,-15.862,1.0,0.0418,0.979,0.25,0.0755,0.181,167.991,audio_features,5Aoh2lkitKNnILRHK2nXnD,spotify:track:5Aoh2lkitKNnILRHK2nXnD,https://api.spotify.com/v1/tracks/5Aoh2lkitKNnILRHK2nXnD,https://api.spotify.com/v1/audio-analysis/5Aoh2lkitKNnILRHK2nXnD,190600.0,3.0,
294,Sauvie Island,Shadow Of Time,Triona Ní Dhomhnaill,267333,spotify:track:2wv6R4CYQcptAFty5QxEt9,https://api.spotify.com/v1/tracks/2wv6R4CYQcptAFty5QxEt9,0.341,0.0701,2.0,-21.369,1.0,0.0398,0.953,0.531,0.0843,0.355,150.618,audio_features,2wv6R4CYQcptAFty5QxEt9,spotify:track:2wv6R4CYQcptAFty5QxEt9,https://api.spotify.com/v1/tracks/2wv6R4CYQcptAFty5QxEt9,https://api.spotify.com/v1/audio-analysis/2wv6R4CYQcptAFty5QxEt9,267333.0,4.0,
295,The Rose Of Tralee,Shadow Of Time,Nightnoise,203560,spotify:track:2RqJzFn1FUXwDtUr4Afr3v,https://api.spotify.com/v1/tracks/2RqJzFn1FUXwDtUr4Afr3v,0.266,0.108,2.0,-22.306,1.0,0.0444,0.973,0.0291,0.0989,0.307,114.042,audio_features,2RqJzFn1FUXwDtUr4Afr3v,spotify:track:2RqJzFn1FUXwDtUr4Afr3v,https://api.spotify.com/v1/tracks/2RqJzFn1FUXwDtUr4Afr3v,https://api.spotify.com/v1/audio-analysis/2RqJzFn1FUXwDtUr4Afr3v,203560.0,3.0,
296,Three Little Nieces,Lullaby: A Windham Collection,Nightnoise,218386,spotify:track:0QXK43R8EFCJSmVFB2gfp0,https://api.spotify.com/v1/tracks/0QXK43R8EFCJSmVFB2gfp0,0.346,0.116,5.0,-21.928,1.0,0.0366,0.982,0.949,0.119,0.178,117.829,audio_features,0QXK43R8EFCJSmVFB2gfp0,spotify:track:0QXK43R8EFCJSmVFB2gfp0,https://api.spotify.com/v1/tracks/0QXK43R8EFCJSmVFB2gfp0,https://api.spotify.com/v1/audio-analysis/0QXK43R8EFCJSmVFB2gfp0,218387.0,3.0,
297,Mars Needs Women - '96 Mix,Let's Turn On - Remixed & Remastered,Doof,371906,spotify:track:1mF1vu8iG0awfgcPz7PrlW,https://api.spotify.com/v1/tracks/1mF1vu8iG0awfgcPz7PrlW,0.539,0.835,7.0,-8.266,1.0,0.0577,0.00041,0.763,0.137,0.155,144.925,audio_features,1mF1vu8iG0awfgcPz7PrlW,spotify:track:1mF1vu8iG0awfgcPz7PrlW,https://api.spotify.com/v1/tracks/1mF1vu8iG0awfgcPz7PrlW,https://api.spotify.com/v1/audio-analysis/1mF1vu8iG0awfgcPz7PrlW,371907.0,4.0,
298,Youth Of The Galaxy - Final Demand Mix,Let's Turn On - Remixed & Remastered,Doof,480000,spotify:track:5ZkfVAP8dnbnCMgfkOPPg3,https://api.spotify.com/v1/tracks/5ZkfVAP8dnbnCMgfkOPPg3,0.558,0.902,11.0,-8.127,0.0,0.0389,0.00266,0.196,0.521,0.646,144.967,audio_features,5ZkfVAP8dnbnCMgfkOPPg3,spotify:track:5ZkfVAP8dnbnCMgfkOPPg3,https://api.spotify.com/v1/tracks/5ZkfVAP8dnbnCMgfkOPPg3,https://api.spotify.com/v1/audio-analysis/5ZkfVAP8dnbnCMgfkOPPg3,480000.0,4.0,
299,Double Dragons,Let's Turn On,Doof,457666,spotify:track:0DHv5vAnkSBB6GhDWXG3Qr,https://api.spotify.com/v1/tracks/0DHv5vAnkSBB6GhDWXG3Qr,0.485,0.965,11.0,-10.634,0.0,0.036,0.000765,0.86,0.395,0.781,140.103,audio_features,0DHv5vAnkSBB6GhDWXG3Qr,spotify:track:0DHv5vAnkSBB6GhDWXG3Qr,https://api.spotify.com/v1/tracks/0DHv5vAnkSBB6GhDWXG3Qr,https://api.spotify.com/v1/audio-analysis/0DHv5vAnkSBB6GhDWXG3Qr,457667.0,4.0,
300,Sunshrine - Mix 2,Let's Turn On - Remixed & Remastered,Doof,467000,spotify:track:2q2eqbp1RskPdU8Tj7qpFr,https://api.spotify.com/v1/tracks/2q2eqbp1RskPdU8Tj7qpFr,0.618,0.861,10.0,-10.255,0.0,0.0558,0.0129,0.836,0.389,0.401,144.975,audio_features,2q2eqbp1RskPdU8Tj7qpFr,spotify:track:2q2eqbp1RskPdU8Tj7qpFr,https://api.spotify.com/v1/tracks/2q2eqbp1RskPdU8Tj7qpFr,https://api.spotify.com/v1/audio-analysis/2q2eqbp1RskPdU8Tj7qpFr,467000.0,4.0,
301,Secret Sun - Sunbeam Mix,Let's Turn On,Doof,451533,spotify:track:5pIyvZ9Y2xNaHYPhu1tqIL,https://api.spotify.com/v1/tracks/5pIyvZ9Y2xNaHYPhu1tqIL,0.608,0.995,9.0,-10.471,1.0,0.0645,0.0708,0.893,0.27,0.554,149.967,audio_features,5pIyvZ9Y2xNaHYPhu1tqIL,spotify:track:5pIyvZ9Y2xNaHYPhu1tqIL,https://api.spotify.com/v1/tracks/5pIyvZ9Y2xNaHYPhu1tqIL,https://api.spotify.com/v1/audio-analysis/5pIyvZ9Y2xNaHYPhu1tqIL,451533.0,4.0,
302,Destination Bom - Alternate Mix,Let's Turn On - Remixed & Remastered,Doof,511000,spotify:track:6Wi9rPYjLxlYULXkKtTRNf,https://api.spotify.com/v1/tracks/6Wi9rPYjLxlYULXkKtTRNf,0.569,0.792,11.0,-8.079,1.0,0.0446,0.000222,0.893,0.64,0.757,147.999,audio_features,6Wi9rPYjLxlYULXkKtTRNf,spotify:track:6Wi9rPYjLxlYULXkKtTRNf,https://api.spotify.com/v1/tracks/6Wi9rPYjLxlYULXkKtTRNf,https://api.spotify.com/v1/audio-analysis/6Wi9rPYjLxlYULXkKtTRNf,511000.0,4.0,
303,Star Above Pavarati - Bill Mohadev Mix,Let's Turn On,Doof,795573,spotify:track:2s9ERLCzEKUVj79yMDkUQq,https://api.spotify.com/v1/tracks/2s9ERLCzEKUVj79yMDkUQq,0.76,0.588,0.0,-16.105,1.0,0.0705,0.463,0.949,0.108,0.16,143.964,audio_features,2s9ERLCzEKUVj79yMDkUQq,spotify:track:2s9ERLCzEKUVj79yMDkUQq,https://api.spotify.com/v1/tracks/2s9ERLCzEKUVj79yMDkUQq,https://api.spotify.com/v1/audio-analysis/2s9ERLCzEKUVj79yMDkUQq,795573.0,4.0,
304,Call Of The Child,A Different Shore,Nightnoise,299026,spotify:track:6XqnntBUM2aqCQ9cfG19Y6,https://api.spotify.com/v1/tracks/6XqnntBUM2aqCQ9cfG19Y6,0.551,0.24,2.0,-17.115,1.0,0.0326,0.908,0.794,0.111,0.415,125.653,audio_features,6XqnntBUM2aqCQ9cfG19Y6,spotify:track:6XqnntBUM2aqCQ9cfG19Y6,https://api.spotify.com/v1/tracks/6XqnntBUM2aqCQ9cfG19Y6,https://api.spotify.com/v1/audio-analysis/6XqnntBUM2aqCQ9cfG19Y6,299027.0,4.0,
305,For Eamonn,A Different Shore,Nightnoise,408866,spotify:track:0PfOh9ILR7BlUOE4phsoQk,https://api.spotify.com/v1/tracks/0PfOh9ILR7BlUOE4phsoQk,0.187,0.157,9.0,-18.718,1.0,0.0389,0.977,0.917,0.0958,0.215,141.49,audio_features,0PfOh9ILR7BlUOE4phsoQk,spotify:track:0PfOh9ILR7BlUOE4phsoQk,https://api.spotify.com/v1/tracks/0PfOh9ILR7BlUOE4phsoQk,https://api.spotify.com/v1/audio-analysis/0PfOh9ILR7BlUOE4phsoQk,408867.0,4.0,
306,Falling Apples,A Different Shore,Nightnoise,287333,spotify:track:3vKlBsO7sAbCxj89MHV4SS,https://api.spotify.com/v1/tracks/3vKlBsO7sAbCxj89MHV4SS,0.353,0.154,8.0,-18.179,1.0,0.0386,0.983,0.335,0.126,0.289,83.94,audio_features,3vKlBsO7sAbCxj89MHV4SS,spotify:track:3vKlBsO7sAbCxj89MHV4SS,https://api.spotify.com/v1/tracks/3vKlBsO7sAbCxj89MHV4SS,https://api.spotify.com/v1/audio-analysis/3vKlBsO7sAbCxj89MHV4SS,287333.0,4.0,
307,The Busker On The Bridge,A Different Shore,Nightnoise,239733,spotify:track:3RRomZcBCddWvXNiVOHrc6,https://api.spotify.com/v1/tracks/3RRomZcBCddWvXNiVOHrc6,0.346,0.274,2.0,-14.623,1.0,0.0362,0.692,0.0,0.144,0.704,156.201,audio_features,3RRomZcBCddWvXNiVOHrc6,spotify:track:3RRomZcBCddWvXNiVOHrc6,https://api.spotify.com/v1/tracks/3RRomZcBCddWvXNiVOHrc6,https://api.spotify.com/v1/audio-analysis/3RRomZcBCddWvXNiVOHrc6,239733.0,4.0,
308,Morning In Madrid,A Different Shore,Nightnoise,304226,spotify:track:42SiNKLg9AVkoh16y7Nbo2,https://api.spotify.com/v1/tracks/42SiNKLg9AVkoh16y7Nbo2,0.46,0.165,4.0,-17.616,0.0,0.0374,0.978,0.859,0.0792,0.321,131.579,audio_features,42SiNKLg9AVkoh16y7Nbo2,spotify:track:42SiNKLg9AVkoh16y7Nbo2,https://api.spotify.com/v1/tracks/42SiNKLg9AVkoh16y7Nbo2,https://api.spotify.com/v1/audio-analysis/42SiNKLg9AVkoh16y7Nbo2,304227.0,3.0,
309,Another Wee Niece,A Different Shore,Nightnoise,262360,spotify:track:0CB5JCjbSCBxZfh9p8UuzI,https://api.spotify.com/v1/tracks/0CB5JCjbSCBxZfh9p8UuzI,0.311,0.218,4.0,-17.998,1.0,0.0308,0.986,0.913,0.145,0.141,102.922,audio_features,0CB5JCjbSCBxZfh9p8UuzI,spotify:track:0CB5JCjbSCBxZfh9p8UuzI,https://api.spotify.com/v1/tracks/0CB5JCjbSCBxZfh9p8UuzI,https://api.spotify.com/v1/audio-analysis/0CB5JCjbSCBxZfh9p8UuzI,262360.0,4.0,
310,A Different Shore,Peace Of Mind,Triona Ní Dhomhnaill,339640,spotify:track:30iFGceHtYdxKOXBlreZaM,https://api.spotify.com/v1/tracks/30iFGceHtYdxKOXBlreZaM,0.389,0.12,2.0,-20.634,0.0,0.0342,0.983,0.923,0.0909,0.184,92.66,audio_features,30iFGceHtYdxKOXBlreZaM,spotify:track:30iFGceHtYdxKOXBlreZaM,https://api.spotify.com/v1/tracks/30iFGceHtYdxKOXBlreZaM,https://api.spotify.com/v1/audio-analysis/30iFGceHtYdxKOXBlreZaM,339640.0,3.0,
311,Mind The Dresser,Pure Nightnoise,Nightnoise,333733,spotify:track:2NANom52RpKZLWWvjecQry,https://api.spotify.com/v1/tracks/2NANom52RpKZLWWvjecQry,0.261,0.294,11.0,-16.204,0.0,0.0408,0.92,0.817,0.0611,0.549,51.745,audio_features,2NANom52RpKZLWWvjecQry,spotify:track:2NANom52RpKZLWWvjecQry,https://api.spotify.com/v1/tracks/2NANom52RpKZLWWvjecQry,https://api.spotify.com/v1/audio-analysis/2NANom52RpKZLWWvjecQry,333021.0,4.0,
312,Clouds Go By,A Different Shore,Nightnoise,278440,spotify:track:6tXOzHPcMxN6KmBC2GoTFr,https://api.spotify.com/v1/tracks/6tXOzHPcMxN6KmBC2GoTFr,0.172,0.278,9.0,-14.796,0.0,0.0326,0.347,0.00109,0.482,0.326,173.928,audio_features,6tXOzHPcMxN6KmBC2GoTFr,spotify:track:6tXOzHPcMxN6KmBC2GoTFr,https://api.spotify.com/v1/tracks/6tXOzHPcMxN6KmBC2GoTFr,https://api.spotify.com/v1/audio-analysis/6tXOzHPcMxN6KmBC2GoTFr,278440.0,3.0,
313,Shuan,A Different Shore,Nightnoise,387240,spotify:track:7CtGFpAZ6aBp517Ff2DV5K,https://api.spotify.com/v1/tracks/7CtGFpAZ6aBp517Ff2DV5K,0.379,0.14,7.0,-17.986,1.0,0.0387,0.971,0.953,0.121,0.173,80.389,audio_features,7CtGFpAZ6aBp517Ff2DV5K,spotify:track:7CtGFpAZ6aBp517Ff2DV5K,https://api.spotify.com/v1/tracks/7CtGFpAZ6aBp517Ff2DV5K,https://api.spotify.com/v1/audio-analysis/7CtGFpAZ6aBp517Ff2DV5K,387240.0,4.0,
314,If The Wind Blows,Grrrrrrrr,From Good Homes,159000,spotify:track:6untLwEJv9miSP3zAEmqgL,https://api.spotify.com/v1/tracks/6untLwEJv9miSP3zAEmqgL,0.395,0.386,6.0,-16.856,1.0,0.0575,0.577,0.000123,0.155,0.766,183.757,audio_features,6untLwEJv9miSP3zAEmqgL,spotify:track:6untLwEJv9miSP3zAEmqgL,https://api.spotify.com/v1/tracks/6untLwEJv9miSP3zAEmqgL,https://api.spotify.com/v1/audio-analysis/6untLwEJv9miSP3zAEmqgL,159000.0,4.0,
315,Fruitful Acre,Grrrrrrrr,From Good Homes,251813,spotify:track:1ddJkRoA7ldHzEMY2In6rm,https://api.spotify.com/v1/tracks/1ddJkRoA7ldHzEMY2In6rm,0.423,0.467,8.0,-16.831,1.0,0.0583,0.019,0.164,0.0646,0.896,171.407,audio_features,1ddJkRoA7ldHzEMY2In6rm,spotify:track:1ddJkRoA7ldHzEMY2In6rm,https://api.spotify.com/v1/tracks/1ddJkRoA7ldHzEMY2In6rm,https://api.spotify.com/v1/audio-analysis/1ddJkRoA7ldHzEMY2In6rm,251813.0,4.0,
316,Rada al-qulayb,Khartoum Blues,Abdel Gadir Salim,419440,spotify:track:624ldSnh37TOXYtUmnnvWc,https://api.spotify.com/v1/tracks/624ldSnh37TOXYtUmnnvWc,0.349,0.317,2.0,-14.103,1.0,0.119,0.783,0.000112,0.104,0.508,156.054,audio_features,624ldSnh37TOXYtUmnnvWc,spotify:track:624ldSnh37TOXYtUmnnvWc,https://api.spotify.com/v1/tracks/624ldSnh37TOXYtUmnnvWc,https://api.spotify.com/v1/audio-analysis/624ldSnh37TOXYtUmnnvWc,419440.0,3.0,
317,Bitzîd min 'adhâbî,Khartoum Blues,Abdel Gadir Salim,378826,spotify:track:4nqrkaqdpaykTcIL4QESEb,https://api.spotify.com/v1/tracks/4nqrkaqdpaykTcIL4QESEb,0.482,0.418,11.0,-13.54,0.0,0.0632,0.785,4.19e-05,0.106,0.881,83.9,audio_features,4nqrkaqdpaykTcIL4QESEb,spotify:track:4nqrkaqdpaykTcIL4QESEb,https://api.spotify.com/v1/tracks/4nqrkaqdpaykTcIL4QESEb,https://api.spotify.com/v1/audio-analysis/4nqrkaqdpaykTcIL4QESEb,378827.0,4.0,
318,Ghannû yâ ikhwânî,Khartoum Blues,Abdel Gadir Salim,456640,spotify:track:4yfxaMh16QH1gOy1MitrI1,https://api.spotify.com/v1/tracks/4yfxaMh16QH1gOy1MitrI1,0.553,0.432,10.0,-15.083,1.0,0.0769,0.797,0.0243,0.0997,0.93,74.063,audio_features,4yfxaMh16QH1gOy1MitrI1,spotify:track:4yfxaMh16QH1gOy1MitrI1,https://api.spotify.com/v1/tracks/4yfxaMh16QH1gOy1MitrI1,https://api.spotify.com/v1/audio-analysis/4yfxaMh16QH1gOy1MitrI1,456640.0,4.0,
319,Jamîl al-sourah,Khartoum Blues,Abdel Gadir Salim,409200,spotify:track:62ahpzZmhBFRrt00un3Yxz,https://api.spotify.com/v1/tracks/62ahpzZmhBFRrt00un3Yxz,0.601,0.417,4.0,-14.311,0.0,0.0407,0.55,0.106,0.0968,0.949,108.584,audio_features,62ahpzZmhBFRrt00un3Yxz,spotify:track:62ahpzZmhBFRrt00un3Yxz,https://api.spotify.com/v1/tracks/62ahpzZmhBFRrt00un3Yxz,https://api.spotify.com/v1/audio-analysis/62ahpzZmhBFRrt00un3Yxz,409200.0,4.0,
320,Ghâba nawmî,Khartoum Blues,Abdel Gadir Salim,589733,spotify:track:6k58vtZd2r0vvNIajjMKXi,https://api.spotify.com/v1/tracks/6k58vtZd2r0vvNIajjMKXi,0.453,0.491,7.0,-15.125,1.0,0.0635,0.793,0.104,0.112,0.702,112.697,audio_features,6k58vtZd2r0vvNIajjMKXi,spotify:track:6k58vtZd2r0vvNIajjMKXi,https://api.spotify.com/v1/tracks/6k58vtZd2r0vvNIajjMKXi,https://api.spotify.com/v1/audio-analysis/6k58vtZd2r0vvNIajjMKXi,589733.0,4.0,
321,Qidrechinna,Khartoum Blues,Abdel Gadir Salim,579266,spotify:track:5X7QPiLuYmQGE8JMlZRT8e,https://api.spotify.com/v1/tracks/5X7QPiLuYmQGE8JMlZRT8e,0.567,0.38,2.0,-15.686,1.0,0.0724,0.694,0.00355,0.113,0.814,87.085,audio_features,5X7QPiLuYmQGE8JMlZRT8e,spotify:track:5X7QPiLuYmQGE8JMlZRT8e,https://api.spotify.com/v1/tracks/5X7QPiLuYmQGE8JMlZRT8e,https://api.spotify.com/v1/audio-analysis/5X7QPiLuYmQGE8JMlZRT8e,579267.0,4.0,
322,Anâ batrâkî,Khartoum Blues,Abdel Gadir Salim,281906,spotify:track:6KP8dCZnl80YbNxayRmyXI,https://api.spotify.com/v1/tracks/6KP8dCZnl80YbNxayRmyXI,0.67,0.0984,2.0,-21.306,0.0,0.0795,0.825,5.14e-05,0.0888,0.669,127.359,audio_features,6KP8dCZnl80YbNxayRmyXI,spotify:track:6KP8dCZnl80YbNxayRmyXI,https://api.spotify.com/v1/tracks/6KP8dCZnl80YbNxayRmyXI,https://api.spotify.com/v1/audio-analysis/6KP8dCZnl80YbNxayRmyXI,281907.0,3.0,
323,Maktûl hawâk,Khartoum Blues,Abdel Gadir Salim,362933,spotify:track:1ZVvXayLoK2UPjqCsBPqSW,https://api.spotify.com/v1/tracks/1ZVvXayLoK2UPjqCsBPqSW,0.602,0.086,2.0,-21.847,0.0,0.0485,0.881,0.000219,0.13,0.576,106.12,audio_features,1ZVvXayLoK2UPjqCsBPqSW,spotify:track:1ZVvXayLoK2UPjqCsBPqSW,https://api.spotify.com/v1/tracks/1ZVvXayLoK2UPjqCsBPqSW,https://api.spotify.com/v1/audio-analysis/1ZVvXayLoK2UPjqCsBPqSW,362933.0,4.0,
324,I Believe in You (Je crois en toi),Ancora,Il Divo,240013,spotify:track:7fcz77dF30w4feetk4EQDT,https://api.spotify.com/v1/tracks/7fcz77dF30w4feetk4EQDT,0.166,0.521,6.0,-5.732,0.0,0.0318,0.621,0.0149,0.133,0.0631,178.122,audio_features,7fcz77dF30w4feetk4EQDT,spotify:track:7fcz77dF30w4feetk4EQDT,https://api.spotify.com/v1/tracks/7fcz77dF30w4feetk4EQDT,https://api.spotify.com/v1/audio-analysis/7fcz77dF30w4feetk4EQDT,240013.0,3.0,
325,Si Tú Me Amas,Ancora,Il Divo,247760,spotify:track:3iBz9mixaqWhAS8l1icLxj,https://api.spotify.com/v1/tracks/3iBz9mixaqWhAS8l1icLxj,0.34,0.375,1.0,-7.36,0.0,0.0323,0.835,0.00779,0.106,0.0761,111.682,audio_features,3iBz9mixaqWhAS8l1icLxj,spotify:track:3iBz9mixaqWhAS8l1icLxj,https://api.spotify.com/v1/tracks/3iBz9mixaqWhAS8l1icLxj,https://api.spotify.com/v1/audio-analysis/3iBz9mixaqWhAS8l1icLxj,247760.0,5.0,
326,Hasta mi final,Ancora,Il Divo,215920,spotify:track:1bw9ZJ8A0EY3Xdp4MVUWjB,https://api.spotify.com/v1/tracks/1bw9ZJ8A0EY3Xdp4MVUWjB,0.363,0.297,5.0,-8.254,1.0,0.0308,0.425,0.000254,0.11,0.105,131.236,audio_features,1bw9ZJ8A0EY3Xdp4MVUWjB,spotify:track:1bw9ZJ8A0EY3Xdp4MVUWjB,https://api.spotify.com/v1/tracks/1bw9ZJ8A0EY3Xdp4MVUWjB,https://api.spotify.com/v1/audio-analysis/1bw9ZJ8A0EY3Xdp4MVUWjB,215920.0,4.0,
327,En Aranjuez Con Tu Amor,Ancora,Il Divo,230600,spotify:track:1YO3Bwr2S9kTfdkCu56qUx,https://api.spotify.com/v1/tracks/1YO3Bwr2S9kTfdkCu56qUx,0.23,0.438,2.0,-6.838,0.0,0.0303,0.691,0.0541,0.109,0.145,76.741,audio_features,1YO3Bwr2S9kTfdkCu56qUx,spotify:track:1YO3Bwr2S9kTfdkCu56qUx,https://api.spotify.com/v1/tracks/1YO3Bwr2S9kTfdkCu56qUx,https://api.spotify.com/v1/audio-analysis/1YO3Bwr2S9kTfdkCu56qUx,230600.0,4.0,
328,Esisti Dentro Me,Ancora,Il Divo,229200,spotify:track:28plGQX0aH3gSV75t60jaq,https://api.spotify.com/v1/tracks/28plGQX0aH3gSV75t60jaq,0.283,0.516,1.0,-5.692,1.0,0.0299,0.685,0.016,0.133,0.114,138.218,audio_features,28plGQX0aH3gSV75t60jaq,spotify:track:28plGQX0aH3gSV75t60jaq,https://api.spotify.com/v1/tracks/28plGQX0aH3gSV75t60jaq,https://api.spotify.com/v1/audio-analysis/28plGQX0aH3gSV75t60jaq,229200.0,4.0,
329,Pour Que Tu M'aimes Encore,The Greatest Hits (Deluxe),Il Divo,234600,spotify:track:0K8GepklUVuS5tfyJeSy0u,https://api.spotify.com/v1/tracks/0K8GepklUVuS5tfyJeSy0u,0.23,0.473,7.0,-6.083,1.0,0.0357,0.37,8.35e-06,0.136,0.154,84.118,audio_features,0K8GepklUVuS5tfyJeSy0u,spotify:track:0K8GepklUVuS5tfyJeSy0u,https://api.spotify.com/v1/tracks/0K8GepklUVuS5tfyJeSy0u,https://api.spotify.com/v1/audio-analysis/0K8GepklUVuS5tfyJeSy0u,234600.0,4.0,
330,Clarity in Time,For Now,Brian Landrus,334386,spotify:track:16jjRcsFtbJchi9mt2gxQi,https://api.spotify.com/v1/tracks/16jjRcsFtbJchi9mt2gxQi,0.409,0.227,6.0,-16.635,1.0,0.0322,0.965,0.849,0.0787,0.169,64.497,audio_features,16jjRcsFtbJchi9mt2gxQi,spotify:track:16jjRcsFtbJchi9mt2gxQi,https://api.spotify.com/v1/tracks/16jjRcsFtbJchi9mt2gxQi,https://api.spotify.com/v1/audio-analysis/16jjRcsFtbJchi9mt2gxQi,334387.0,4.0,
331,For Whom I Imagined,For Now,Brian Landrus,187853,spotify:track:6gnJKxqlKWaJWbuPC5W15K,https://api.spotify.com/v1/tracks/6gnJKxqlKWaJWbuPC5W15K,0.16,0.274,10.0,-14.154,0.0,0.0365,0.803,0.531,0.149,0.0484,77.906,audio_features,6gnJKxqlKWaJWbuPC5W15K,spotify:track:6gnJKxqlKWaJWbuPC5W15K,https://api.spotify.com/v1/tracks/6gnJKxqlKWaJWbuPC5W15K,https://api.spotify.com/v1/audio-analysis/6gnJKxqlKWaJWbuPC5W15K,187853.0,4.0,
332,The Uncertainty of Waves,Gentle Encounters With Things,Cat Tyson Hughes,108426,spotify:track:3PjCnDn2NtHgLqTGyIoh89,https://api.spotify.com/v1/tracks/3PjCnDn2NtHgLqTGyIoh89,0.149,0.297,1.0,-16.11,0.0,0.0313,0.975,0.98,0.172,0.0294,88.199,audio_features,3PjCnDn2NtHgLqTGyIoh89,spotify:track:3PjCnDn2NtHgLqTGyIoh89,https://api.spotify.com/v1/tracks/3PjCnDn2NtHgLqTGyIoh89,https://api.spotify.com/v1/audio-analysis/3PjCnDn2NtHgLqTGyIoh89,108427.0,3.0,
333,Goldfields,Gentle Encounters With Things,Cat Tyson Hughes,304000,spotify:track:2qY9Hqti1HEy3WCetxHE75,https://api.spotify.com/v1/tracks/2qY9Hqti1HEy3WCetxHE75,0.151,0.254,1.0,-18.544,1.0,0.0391,0.628,0.866,0.0331,0.113,76.268,audio_features,2qY9Hqti1HEy3WCetxHE75,spotify:track:2qY9Hqti1HEy3WCetxHE75,https://api.spotify.com/v1/tracks/2qY9Hqti1HEy3WCetxHE75,https://api.spotify.com/v1/audio-analysis/2qY9Hqti1HEy3WCetxHE75,304000.0,4.0,
334,Near Little Sea,Gentle Encounters With Things,Cat Tyson Hughes,164960,spotify:track:25HUPNPFsIS5tXCKXVzy5G,https://api.spotify.com/v1/tracks/25HUPNPFsIS5tXCKXVzy5G,0.15,0.233,9.0,-20.619,0.0,0.0417,0.7,0.896,0.344,0.0354,88.225,audio_features,25HUPNPFsIS5tXCKXVzy5G,spotify:track:25HUPNPFsIS5tXCKXVzy5G,https://api.spotify.com/v1/tracks/25HUPNPFsIS5tXCKXVzy5G,https://api.spotify.com/v1/audio-analysis/25HUPNPFsIS5tXCKXVzy5G,164960.0,4.0,
