,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
135,Perky Activated,Baby23,JayDaYoungan,115043,spotify:track:4E7R6PhWqWWjsefcXlAcVO,https://api.spotify.com/v1/tracks/4E7R6PhWqWWjsefcXlAcVO,0.664,0.626,1.0,-6.598,1.0,0.323,0.0315,0.0,0.0814,0.421,83.423,audio_features,4E7R6PhWqWWjsefcXlAcVO,spotify:track:4E7R6PhWqWWjsefcXlAcVO,https://api.spotify.com/v1/tracks/4E7R6PhWqWWjsefcXlAcVO,https://api.spotify.com/v1/audio-analysis/4E7R6PhWqWWjsefcXlAcVO,115043.0,4.0,
136,38K,Baby23,JayDaYoungan,124902,spotify:track:0dPfVxotklQkYkFjwyQkgG,https://api.spotify.com/v1/tracks/0dPfVxotklQkYkFjwyQkgG,0.782,0.553,2.0,-9.412,1.0,0.354,0.0896,0.0,0.0817,0.234,83.88,audio_features,0dPfVxotklQkYkFjwyQkgG,spotify:track:0dPfVxotklQkYkFjwyQkgG,https://api.spotify.com/v1/tracks/0dPfVxotklQkYkFjwyQkgG,https://api.spotify.com/v1/audio-analysis/0dPfVxotklQkYkFjwyQkgG,124902.0,4.0,
137,Touch Your Toes (feat. Latto),Baby23,JayDaYoungan,137615,spotify:track:6ihOIyQU6nvqHG5wJtofEM,https://api.spotify.com/v1/tracks/6ihOIyQU6nvqHG5wJtofEM,0.851,0.903,10.0,-4.884,0.0,0.268,0.233,0.0,0.133,0.771,97.046,audio_features,6ihOIyQU6nvqHG5wJtofEM,spotify:track:6ihOIyQU6nvqHG5wJtofEM,https://api.spotify.com/v1/tracks/6ihOIyQU6nvqHG5wJtofEM,https://api.spotify.com/v1/audio-analysis/6ihOIyQU6nvqHG5wJtofEM,137615.0,4.0,
138,Meet The Doctor,Baby23,JayDaYoungan,112142,spotify:track:5TksbTGso1yFN86M0TewW2,https://api.spotify.com/v1/tracks/5TksbTGso1yFN86M0TewW2,0.696,0.729,1.0,-6.655,1.0,0.396,0.085,0.0,0.171,0.682,83.616,audio_features,5TksbTGso1yFN86M0TewW2,spotify:track:5TksbTGso1yFN86M0TewW2,https://api.spotify.com/v1/tracks/5TksbTGso1yFN86M0TewW2,https://api.spotify.com/v1/audio-analysis/5TksbTGso1yFN86M0TewW2,112143.0,4.0,
139,IDK (feat. DeJ Loaf),Baby23,JayDaYoungan,205707,spotify:track:5e4ssrrojMF4GwajwQa5oy,https://api.spotify.com/v1/tracks/5e4ssrrojMF4GwajwQa5oy,0.626,0.448,10.0,-12.082,1.0,0.287,0.41,0.0,0.106,0.401,159.917,audio_features,5e4ssrrojMF4GwajwQa5oy,spotify:track:5e4ssrrojMF4GwajwQa5oy,https://api.spotify.com/v1/tracks/5e4ssrrojMF4GwajwQa5oy,https://api.spotify.com/v1/audio-analysis/5e4ssrrojMF4GwajwQa5oy,205707.0,4.0,
140,Do Your Dance (feat. Moneybagg Yo),Baby23,JayDaYoungan,171698,spotify:track:3YeSWIVpImPxclQHu98yUe,https://api.spotify.com/v1/tracks/3YeSWIVpImPxclQHu98yUe,0.792,0.572,5.0,-7.381,0.0,0.405,0.0662,0.0,0.0708,0.796,161.959,audio_features,3YeSWIVpImPxclQHu98yUe,spotify:track:3YeSWIVpImPxclQHu98yUe,https://api.spotify.com/v1/tracks/3YeSWIVpImPxclQHu98yUe,https://api.spotify.com/v1/audio-analysis/3YeSWIVpImPxclQHu98yUe,171699.0,4.0,
141,Cold Case,Baby23,JayDaYoungan,105893,spotify:track:6nnZD9YBO8bH0f67LHxVKO,https://api.spotify.com/v1/tracks/6nnZD9YBO8bH0f67LHxVKO,0.587,0.56,5.0,-9.771,0.0,0.648,0.193,0.0,0.0891,0.859,85.843,audio_features,6nnZD9YBO8bH0f67LHxVKO,spotify:track:6nnZD9YBO8bH0f67LHxVKO,https://api.spotify.com/v1/tracks/6nnZD9YBO8bH0f67LHxVKO,https://api.spotify.com/v1/audio-analysis/6nnZD9YBO8bH0f67LHxVKO,105893.0,4.0,
142,Peer Pressure (feat. Kevin Gates),Baby23,JayDaYoungan,214000,spotify:track:6XN3noHv18duuE7ZTR2bVV,https://api.spotify.com/v1/tracks/6XN3noHv18duuE7ZTR2bVV,0.76,0.494,5.0,-11.633,1.0,0.148,0.404,0.0,0.0595,0.503,119.918,audio_features,6XN3noHv18duuE7ZTR2bVV,spotify:track:6XN3noHv18duuE7ZTR2bVV,https://api.spotify.com/v1/tracks/6XN3noHv18duuE7ZTR2bVV,https://api.spotify.com/v1/audio-analysis/6XN3noHv18duuE7ZTR2bVV,214000.0,4.0,
143,Crying Inside,Baby23,JayDaYoungan,162220,spotify:track:6ltdz5Svqso6iLmQJBTaeZ,https://api.spotify.com/v1/tracks/6ltdz5Svqso6iLmQJBTaeZ,0.647,0.569,10.0,-6.257,0.0,0.236,0.0944,0.0,0.0653,0.553,81.476,audio_features,6ltdz5Svqso6iLmQJBTaeZ,spotify:track:6ltdz5Svqso6iLmQJBTaeZ,https://api.spotify.com/v1/tracks/6ltdz5Svqso6iLmQJBTaeZ,https://api.spotify.com/v1/audio-analysis/6ltdz5Svqso6iLmQJBTaeZ,162220.0,4.0,
144,Down To Business,Baby23,JayDaYoungan,169534,spotify:track:6ukadXm2HlUgOO5Ija3wUZ,https://api.spotify.com/v1/tracks/6ukadXm2HlUgOO5Ija3wUZ,0.658,0.772,11.0,-4.26,0.0,0.216,0.332,0.0,0.0805,0.635,86.075,audio_features,6ukadXm2HlUgOO5Ija3wUZ,spotify:track:6ukadXm2HlUgOO5Ija3wUZ,https://api.spotify.com/v1/tracks/6ukadXm2HlUgOO5Ija3wUZ,https://api.spotify.com/v1/audio-analysis/6ukadXm2HlUgOO5Ija3wUZ,169535.0,4.0,
145,Do You Wanna Go Away,Baby23,JayDaYoungan,119560,spotify:track:7l0VfmlZgS84qrw4H6R6qL,https://api.spotify.com/v1/tracks/7l0VfmlZgS84qrw4H6R6qL,0.693,0.515,7.0,-8.249,1.0,0.2,0.364,0.0,0.27,0.452,154.984,audio_features,7l0VfmlZgS84qrw4H6R6qL,spotify:track:7l0VfmlZgS84qrw4H6R6qL,https://api.spotify.com/v1/tracks/7l0VfmlZgS84qrw4H6R6qL,https://api.spotify.com/v1/audio-analysis/7l0VfmlZgS84qrw4H6R6qL,119561.0,4.0,
146,23 Island,Baby23,JayDaYoungan,243246,spotify:track:2ogrTKnSzyMxFwF6ati2vq,https://api.spotify.com/v1/tracks/2ogrTKnSzyMxFwF6ati2vq,0.804,0.383,7.0,-10.984,1.0,0.354,0.563,0.0,0.238,0.455,118.009,audio_features,2ogrTKnSzyMxFwF6ati2vq,spotify:track:2ogrTKnSzyMxFwF6ati2vq,https://api.spotify.com/v1/tracks/2ogrTKnSzyMxFwF6ati2vq,https://api.spotify.com/v1/audio-analysis/2ogrTKnSzyMxFwF6ati2vq,243246.0,4.0,
147,Flippin' Tha Bird - Birdy Flippin' Hood Mix,Flippin' Tha Bird (Birdy Flippin' Hood Mix),ruby,326213,spotify:track:6iQxljh7IN37WxDp5U2LmD,https://api.spotify.com/v1/tracks/6iQxljh7IN37WxDp5U2LmD,0.698,0.453,9.0,-15.331,0.0,0.0806,0.124,3.03e-06,0.119,0.635,82.371,audio_features,6iQxljh7IN37WxDp5U2LmD,spotify:track:6iQxljh7IN37WxDp5U2LmD,https://api.spotify.com/v1/tracks/6iQxljh7IN37WxDp5U2LmD,https://api.spotify.com/v1/audio-analysis/6iQxljh7IN37WxDp5U2LmD,326214.0,4.0,
148,Salt Water Fish - Peshay Mix,Salt peter,ruby,504106,spotify:track:5aqBAnNVlHDauaFieaxcI0,https://api.spotify.com/v1/tracks/5aqBAnNVlHDauaFieaxcI0,0.422,0.445,0.0,-14.603,1.0,0.0366,0.101,0.955,0.0742,0.0721,160.008,audio_features,5aqBAnNVlHDauaFieaxcI0,spotify:track:5aqBAnNVlHDauaFieaxcI0,https://api.spotify.com/v1/tracks/5aqBAnNVlHDauaFieaxcI0,https://api.spotify.com/v1/audio-analysis/5aqBAnNVlHDauaFieaxcI0,504107.0,4.0,
149,Tiny Meat - Original Version,Salt peter,ruby,250173,spotify:track:6bfLfiMEWXBNOe74PRroyY,https://api.spotify.com/v1/tracks/6bfLfiMEWXBNOe74PRroyY,0.758,0.905,11.0,-8.932,1.0,0.0538,0.00278,0.0406,0.26,0.353,119.006,audio_features,6bfLfiMEWXBNOe74PRroyY,spotify:track:6bfLfiMEWXBNOe74PRroyY,https://api.spotify.com/v1/tracks/6bfLfiMEWXBNOe74PRroyY,https://api.spotify.com/v1/audio-analysis/6bfLfiMEWXBNOe74PRroyY,250173.0,4.0,
150,Paraffin,Salt peter,ruby,216666,spotify:track:2mUTmEgiI3v9Z17MzOKh6I,https://api.spotify.com/v1/tracks/2mUTmEgiI3v9Z17MzOKh6I,0.705,0.447,9.0,-12.348,1.0,0.0489,0.0355,0.000108,0.0872,0.531,79.473,audio_features,2mUTmEgiI3v9Z17MzOKh6I,spotify:track:2mUTmEgiI3v9Z17MzOKh6I,https://api.spotify.com/v1/tracks/2mUTmEgiI3v9Z17MzOKh6I,https://api.spotify.com/v1/audio-analysis/2mUTmEgiI3v9Z17MzOKh6I,216667.0,4.0,
151,Swallow Baby,Salt peter,ruby,332440,spotify:track:329ymDoWp7RyF83gGycG99,https://api.spotify.com/v1/tracks/329ymDoWp7RyF83gGycG99,0.747,0.8,10.0,-8.115,0.0,0.122,0.0396,0.00027,0.412,0.654,120.015,audio_features,329ymDoWp7RyF83gGycG99,spotify:track:329ymDoWp7RyF83gGycG99,https://api.spotify.com/v1/tracks/329ymDoWp7RyF83gGycG99,https://api.spotify.com/v1/audio-analysis/329ymDoWp7RyF83gGycG99,332440.0,4.0,
152,The Whole is Equal to the Sum of its Parts - Bunny Bird mix,Salt Peter 25,ruby,291492,spotify:track:7aEq6cSrGYThwDTIhMfDZg,https://api.spotify.com/v1/tracks/7aEq6cSrGYThwDTIhMfDZg,0.732,0.699,11.0,-7.968,1.0,0.059,0.413,0.00135,0.123,0.465,120.037,audio_features,7aEq6cSrGYThwDTIhMfDZg,spotify:track:7aEq6cSrGYThwDTIhMfDZg,https://api.spotify.com/v1/tracks/7aEq6cSrGYThwDTIhMfDZg,https://api.spotify.com/v1/audio-analysis/7aEq6cSrGYThwDTIhMfDZg,291492.0,4.0,
153,"Carondelet - Me Too, To The Bone mix",Salt Peter 25,ruby,360306,spotify:track:7blXUn7mnX08XDaF7Rc1dc,https://api.spotify.com/v1/tracks/7blXUn7mnX08XDaF7Rc1dc,0.416,0.059,5.0,-13.997,1.0,0.0492,0.679,0.0,0.28,0.113,179.517,audio_features,7blXUn7mnX08XDaF7Rc1dc,spotify:track:7blXUn7mnX08XDaF7Rc1dc,https://api.spotify.com/v1/tracks/7blXUn7mnX08XDaF7Rc1dc,https://api.spotify.com/v1/audio-analysis/7blXUn7mnX08XDaF7Rc1dc,360307.0,4.0,
154,You Still Believe in Me,Transistor Radio (Deluxe Version),M. Ward,144200,spotify:track:60dPB0OtJXjmfswSolxZU5,https://api.spotify.com/v1/tracks/60dPB0OtJXjmfswSolxZU5,0.541,0.375,2.0,-13.786,1.0,0.0483,0.0838,0.678,0.0665,0.351,89.423,audio_features,60dPB0OtJXjmfswSolxZU5,spotify:track:60dPB0OtJXjmfswSolxZU5,https://api.spotify.com/v1/tracks/60dPB0OtJXjmfswSolxZU5,https://api.spotify.com/v1/audio-analysis/60dPB0OtJXjmfswSolxZU5,144200.0,4.0,
155,One Life Away,Transistor Radio (Deluxe Version),M. Ward,117106,spotify:track:1r6ZnX9OCm0D6YJh1oZ0VL,https://api.spotify.com/v1/tracks/1r6ZnX9OCm0D6YJh1oZ0VL,0.609,0.0989,4.0,-16.093,1.0,0.0411,0.986,0.00351,0.245,0.491,135.44,audio_features,1r6ZnX9OCm0D6YJh1oZ0VL,spotify:track:1r6ZnX9OCm0D6YJh1oZ0VL,https://api.spotify.com/v1/tracks/1r6ZnX9OCm0D6YJh1oZ0VL,https://api.spotify.com/v1/audio-analysis/1r6ZnX9OCm0D6YJh1oZ0VL,117107.0,4.0,
156,Sweethearts on Parade,Transistor Radio (Deluxe Version),M. Ward,132906,spotify:track:4029LFbvN2aVzQrdZIEzyU,https://api.spotify.com/v1/tracks/4029LFbvN2aVzQrdZIEzyU,0.448,0.624,5.0,-12.072,1.0,0.0327,0.221,0.00267,0.214,0.487,122.563,audio_features,4029LFbvN2aVzQrdZIEzyU,spotify:track:4029LFbvN2aVzQrdZIEzyU,https://api.spotify.com/v1/tracks/4029LFbvN2aVzQrdZIEzyU,https://api.spotify.com/v1/audio-analysis/4029LFbvN2aVzQrdZIEzyU,132907.0,4.0,
157,Fuel for Fire,Transistor Radio,M. Ward,252586,spotify:track:4rp3WUQiy7ETQok8bLgdOL,https://api.spotify.com/v1/tracks/4rp3WUQiy7ETQok8bLgdOL,0.444,0.154,2.0,-14.466,1.0,0.0317,0.799,2.04e-05,0.105,0.235,70.675,audio_features,4rp3WUQiy7ETQok8bLgdOL,spotify:track:4rp3WUQiy7ETQok8bLgdOL,https://api.spotify.com/v1/tracks/4rp3WUQiy7ETQok8bLgdOL,https://api.spotify.com/v1/audio-analysis/4rp3WUQiy7ETQok8bLgdOL,252587.0,4.0,
158,Four Hours in Washington,Transistor Radio,M. Ward,181093,spotify:track:13fxcRc9DslhF3KzuGatZe,https://api.spotify.com/v1/tracks/13fxcRc9DslhF3KzuGatZe,0.366,0.62,4.0,-12.521,0.0,0.0482,0.462,0.00727,0.144,0.266,111.592,audio_features,13fxcRc9DslhF3KzuGatZe,spotify:track:13fxcRc9DslhF3KzuGatZe,https://api.spotify.com/v1/tracks/13fxcRc9DslhF3KzuGatZe,https://api.spotify.com/v1/audio-analysis/13fxcRc9DslhF3KzuGatZe,181093.0,4.0,
159,Regeneration No. 1,Transistor Radio,M. Ward,78280,spotify:track:0onghZRbo1OvdbOoIXmLgY,https://api.spotify.com/v1/tracks/0onghZRbo1OvdbOoIXmLgY,0.308,0.796,9.0,-7.887,0.0,0.0535,0.0704,0.451,0.118,0.734,145.885,audio_features,0onghZRbo1OvdbOoIXmLgY,spotify:track:0onghZRbo1OvdbOoIXmLgY,https://api.spotify.com/v1/tracks/0onghZRbo1OvdbOoIXmLgY,https://api.spotify.com/v1/audio-analysis/0onghZRbo1OvdbOoIXmLgY,78280.0,4.0,
160,Big Boat,Transistor Radio (Deluxe Version),M. Ward,165800,spotify:track:3gzuuCcxx0iR9ScpVmY7Tk,https://api.spotify.com/v1/tracks/3gzuuCcxx0iR9ScpVmY7Tk,0.482,0.806,2.0,-7.678,1.0,0.0476,0.0679,1.75e-06,0.302,0.828,127.508,audio_features,3gzuuCcxx0iR9ScpVmY7Tk,spotify:track:3gzuuCcxx0iR9ScpVmY7Tk,https://api.spotify.com/v1/tracks/3gzuuCcxx0iR9ScpVmY7Tk,https://api.spotify.com/v1/audio-analysis/3gzuuCcxx0iR9ScpVmY7Tk,165800.0,4.0,
161,Radio Campaign,Survive and Advance Vol. 2: A Merge Records Compilation,M. Ward,160493,spotify:track:3QS4JjHRE3EFPxGWvQpt6p,https://api.spotify.com/v1/tracks/3QS4JjHRE3EFPxGWvQpt6p,0.558,0.489,0.0,-12.258,1.0,0.0421,0.723,0.0,0.373,0.708,140.704,audio_features,3QS4JjHRE3EFPxGWvQpt6p,spotify:track:3QS4JjHRE3EFPxGWvQpt6p,https://api.spotify.com/v1/tracks/3QS4JjHRE3EFPxGWvQpt6p,https://api.spotify.com/v1/audio-analysis/3QS4JjHRE3EFPxGWvQpt6p,160493.0,4.0,
162,Here Comes the Sun Again,Transistor Radio,M. Ward,141520,spotify:track:3kByhko7DhSJOHejXFKfGd,https://api.spotify.com/v1/tracks/3kByhko7DhSJOHejXFKfGd,0.549,0.28,0.0,-13.074,1.0,0.03,0.257,1.74e-05,0.115,0.507,74.99,audio_features,3kByhko7DhSJOHejXFKfGd,spotify:track:3kByhko7DhSJOHejXFKfGd,https://api.spotify.com/v1/tracks/3kByhko7DhSJOHejXFKfGd,https://api.spotify.com/v1/audio-analysis/3kByhko7DhSJOHejXFKfGd,141520.0,4.0,
163,Deep Dark Well,Transistor Radio,M. Ward,145360,spotify:track:4QOryhAeShIrPi87nivyjZ,https://api.spotify.com/v1/tracks/4QOryhAeShIrPi87nivyjZ,0.412,0.428,2.0,-11.612,1.0,0.0296,0.807,0.0109,0.493,0.158,92.703,audio_features,4QOryhAeShIrPi87nivyjZ,spotify:track:4QOryhAeShIrPi87nivyjZ,https://api.spotify.com/v1/tracks/4QOryhAeShIrPi87nivyjZ,https://api.spotify.com/v1/audio-analysis/4QOryhAeShIrPi87nivyjZ,145360.0,4.0,
164,Oh Take Me Back,Transistor Radio,M. Ward,127653,spotify:track:1mWx5g21qhiAMAUf7AsC7b,https://api.spotify.com/v1/tracks/1mWx5g21qhiAMAUf7AsC7b,0.384,0.504,4.0,-14.331,0.0,0.0368,0.253,0.556,0.243,0.606,175.439,audio_features,1mWx5g21qhiAMAUf7AsC7b,spotify:track:1mWx5g21qhiAMAUf7AsC7b,https://api.spotify.com/v1/tracks/1mWx5g21qhiAMAUf7AsC7b,https://api.spotify.com/v1/audio-analysis/1mWx5g21qhiAMAUf7AsC7b,127653.0,4.0,
165,Lullaby + Exile,Transistor Radio,M. Ward,164066,spotify:track:3dpp7TY0geMUVFSuLKnV7q,https://api.spotify.com/v1/tracks/3dpp7TY0geMUVFSuLKnV7q,0.44,0.22,6.0,-15.219,0.0,0.0413,0.436,0.000692,0.112,0.432,94.27,audio_features,3dpp7TY0geMUVFSuLKnV7q,spotify:track:3dpp7TY0geMUVFSuLKnV7q,https://api.spotify.com/v1/tracks/3dpp7TY0geMUVFSuLKnV7q,https://api.spotify.com/v1/audio-analysis/3dpp7TY0geMUVFSuLKnV7q,164067.0,4.0,
166,The Tennis-Playing Poet Roethe Said,Jiggery-Pokery,The Black Watch,219733,spotify:track:4UJZOgvqVI77rkobUj6vUm,https://api.spotify.com/v1/tracks/4UJZOgvqVI77rkobUj6vUm,0.647,0.853,10.0,-6.805,1.0,0.0282,0.0158,0.303,0.34,0.773,109.721,audio_features,4UJZOgvqVI77rkobUj6vUm,spotify:track:4UJZOgvqVI77rkobUj6vUm,https://api.spotify.com/v1/tracks/4UJZOgvqVI77rkobUj6vUm,https://api.spotify.com/v1/audio-analysis/4UJZOgvqVI77rkobUj6vUm,219733.0,4.0,
167,Alice in Lotusland,Jiggery-Pokery,The Black Watch,244706,spotify:track:6YbSg6G5MmsqDbveDvcGA0,https://api.spotify.com/v1/tracks/6YbSg6G5MmsqDbveDvcGA0,0.527,0.51,5.0,-9.448,1.0,0.025,0.00228,0.321,0.116,0.48,82.751,audio_features,6YbSg6G5MmsqDbveDvcGA0,spotify:track:6YbSg6G5MmsqDbveDvcGA0,https://api.spotify.com/v1/tracks/6YbSg6G5MmsqDbveDvcGA0,https://api.spotify.com/v1/audio-analysis/6YbSg6G5MmsqDbveDvcGA0,244707.0,4.0,
168,Bathyscope to Astronaut,Jiggery-Pokery,The Black Watch,223720,spotify:track:42kwvAxtR4cqcyMSW5XdAa,https://api.spotify.com/v1/tracks/42kwvAxtR4cqcyMSW5XdAa,0.349,0.635,0.0,-8.62,1.0,0.0326,0.00392,0.719,0.234,0.179,164.036,audio_features,42kwvAxtR4cqcyMSW5XdAa,spotify:track:42kwvAxtR4cqcyMSW5XdAa,https://api.spotify.com/v1/tracks/42kwvAxtR4cqcyMSW5XdAa,https://api.spotify.com/v1/audio-analysis/42kwvAxtR4cqcyMSW5XdAa,223720.0,4.0,
169,What Is the Color of Happiness?,Jiggery-Pokery,The Black Watch,218893,spotify:track:0cbJGXN36YkgjRkx8so0SE,https://api.spotify.com/v1/tracks/0cbJGXN36YkgjRkx8so0SE,0.627,0.71,2.0,-7.411,1.0,0.0278,0.0217,0.105,0.186,0.527,130.193,audio_features,0cbJGXN36YkgjRkx8so0SE,spotify:track:0cbJGXN36YkgjRkx8so0SE,https://api.spotify.com/v1/tracks/0cbJGXN36YkgjRkx8so0SE,https://api.spotify.com/v1/audio-analysis/0cbJGXN36YkgjRkx8so0SE,218893.0,4.0,
170,Everything Is Just a Scam,Jiggery-Pokery,The Black Watch,188200,spotify:track:2SDjX5mLmnRLYAqyvRFTIB,https://api.spotify.com/v1/tracks/2SDjX5mLmnRLYAqyvRFTIB,0.582,0.701,9.0,-7.643,1.0,0.0284,0.000255,0.0283,0.105,0.397,109.65,audio_features,2SDjX5mLmnRLYAqyvRFTIB,spotify:track:2SDjX5mLmnRLYAqyvRFTIB,https://api.spotify.com/v1/tracks/2SDjX5mLmnRLYAqyvRFTIB,https://api.spotify.com/v1/audio-analysis/2SDjX5mLmnRLYAqyvRFTIB,188200.0,4.0,
171,Persephone Achieves,Jiggery-Pokery,The Black Watch,209866,spotify:track:0LRPFcpteIlqJBXPZcuZ2V,https://api.spotify.com/v1/tracks/0LRPFcpteIlqJBXPZcuZ2V,0.61,0.437,7.0,-8.043,1.0,0.0274,0.086,0.175,0.138,0.475,109.556,audio_features,0LRPFcpteIlqJBXPZcuZ2V,spotify:track:0LRPFcpteIlqJBXPZcuZ2V,https://api.spotify.com/v1/tracks/0LRPFcpteIlqJBXPZcuZ2V,https://api.spotify.com/v1/audio-analysis/0LRPFcpteIlqJBXPZcuZ2V,209867.0,4.0,
172,Mr Ordinary Man,Jiggery-Pokery,The Black Watch,223560,spotify:track:6Pd4mVy0xrnVWxLonRyjLX,https://api.spotify.com/v1/tracks/6Pd4mVy0xrnVWxLonRyjLX,0.323,0.43,0.0,-8.148,1.0,0.0304,0.00151,0.0432,0.168,0.352,141.511,audio_features,6Pd4mVy0xrnVWxLonRyjLX,spotify:track:6Pd4mVy0xrnVWxLonRyjLX,https://api.spotify.com/v1/tracks/6Pd4mVy0xrnVWxLonRyjLX,https://api.spotify.com/v1/audio-analysis/6Pd4mVy0xrnVWxLonRyjLX,223560.0,3.0,
173,"To William, My Father, Who Brought Home Books On India (Doot Doot Mix)",Jiggery-Pokery,The Black Watch,194440,spotify:track:1PFUn9APhmlAJuDKgluADq,https://api.spotify.com/v1/tracks/1PFUn9APhmlAJuDKgluADq,0.509,0.621,8.0,-8.911,1.0,0.033,0.295,0.434,0.126,0.704,169.925,audio_features,1PFUn9APhmlAJuDKgluADq,spotify:track:1PFUn9APhmlAJuDKgluADq,https://api.spotify.com/v1/tracks/1PFUn9APhmlAJuDKgluADq,https://api.spotify.com/v1/audio-analysis/1PFUn9APhmlAJuDKgluADq,194440.0,4.0,
174,ACF,Ungod,Stabbing Westward,283533,spotify:track:1qiw1df7pxqbf6OAHP2q8K,https://api.spotify.com/v1/tracks/1qiw1df7pxqbf6OAHP2q8K,0.539,0.664,11.0,-10.059,1.0,0.0397,0.000362,0.0501,0.416,0.393,104.166,audio_features,1qiw1df7pxqbf6OAHP2q8K,spotify:track:1qiw1df7pxqbf6OAHP2q8K,https://api.spotify.com/v1/tracks/1qiw1df7pxqbf6OAHP2q8K,https://api.spotify.com/v1/audio-analysis/1qiw1df7pxqbf6OAHP2q8K,283533.0,4.0,
175,Ungod,Ungod,Stabbing Westward,463733,spotify:track:6fwPnBBkTwK5M1dEXkl0iR,https://api.spotify.com/v1/tracks/6fwPnBBkTwK5M1dEXkl0iR,0.617,0.728,7.0,-12.379,1.0,0.0676,0.00161,0.103,0.0802,0.338,88.346,audio_features,6fwPnBBkTwK5M1dEXkl0iR,spotify:track:6fwPnBBkTwK5M1dEXkl0iR,https://api.spotify.com/v1/tracks/6fwPnBBkTwK5M1dEXkl0iR,https://api.spotify.com/v1/audio-analysis/6fwPnBBkTwK5M1dEXkl0iR,463733.0,4.0,
176,Violent Mood Swings (Thread Mix),Music From The Motion Picture Clerks,Stabbing Westward,331333,spotify:track:3JI8jiSSlKQrqXHSpuXBbO,https://api.spotify.com/v1/tracks/3JI8jiSSlKQrqXHSpuXBbO,0.714,0.73,11.0,-10.39,1.0,0.0361,8.89e-05,0.535,0.203,0.465,106.48,audio_features,3JI8jiSSlKQrqXHSpuXBbO,spotify:track:3JI8jiSSlKQrqXHSpuXBbO,https://api.spotify.com/v1/tracks/3JI8jiSSlKQrqXHSpuXBbO,https://api.spotify.com/v1/audio-analysis/3JI8jiSSlKQrqXHSpuXBbO,331333.0,4.0,
177,Red On White,Ungod,Stabbing Westward,320133,spotify:track:1WBuasqJC6UP9ZCjTCiKun,https://api.spotify.com/v1/tracks/1WBuasqJC6UP9ZCjTCiKun,0.418,0.29,9.0,-15.767,1.0,0.0339,0.0169,0.761,0.302,0.0383,80.176,audio_features,1WBuasqJC6UP9ZCjTCiKun,spotify:track:1WBuasqJC6UP9ZCjTCiKun,https://api.spotify.com/v1/tracks/1WBuasqJC6UP9ZCjTCiKun,https://api.spotify.com/v1/audio-analysis/1WBuasqJC6UP9ZCjTCiKun,320133.0,4.0,
178,Tiny Explosions - (Demo),Freaked Out And Small,The Presidents Of The United States Of America,193066,spotify:track:6NeB6TTo6UWULFVYxDqj1V,https://api.spotify.com/v1/tracks/6NeB6TTo6UWULFVYxDqj1V,0.507,0.932,3.0,-6.123,1.0,0.0335,0.0143,0.124,0.362,0.953,151.393,audio_features,6NeB6TTo6UWULFVYxDqj1V,spotify:track:6NeB6TTo6UWULFVYxDqj1V,https://api.spotify.com/v1/tracks/6NeB6TTo6UWULFVYxDqj1V,https://api.spotify.com/v1/audio-analysis/6NeB6TTo6UWULFVYxDqj1V,193067.0,4.0,
179,Nuthin but Love - (Demo),Freaked Out And Small,The Presidents Of The United States Of America,147066,spotify:track:1PAco1DxBEW79DP4LovvdG,https://api.spotify.com/v1/tracks/1PAco1DxBEW79DP4LovvdG,0.569,0.813,7.0,-5.556,1.0,0.0472,0.607,0.928,0.0689,0.712,82.494,audio_features,1PAco1DxBEW79DP4LovvdG,spotify:track:1PAco1DxBEW79DP4LovvdG,https://api.spotify.com/v1/tracks/1PAco1DxBEW79DP4LovvdG,https://api.spotify.com/v1/audio-analysis/1PAco1DxBEW79DP4LovvdG,147067.0,4.0,
180,Tiger Bomb - (Demo),Freaked Out And Small,The Presidents Of The United States Of America,204306,spotify:track:7nymPTQkF9KHEuA5XZvIoe,https://api.spotify.com/v1/tracks/7nymPTQkF9KHEuA5XZvIoe,0.711,0.78,2.0,-5.736,1.0,0.0387,0.15,8.79e-05,0.202,0.523,131.154,audio_features,7nymPTQkF9KHEuA5XZvIoe,spotify:track:7nymPTQkF9KHEuA5XZvIoe,https://api.spotify.com/v1/tracks/7nymPTQkF9KHEuA5XZvIoe,https://api.spotify.com/v1/audio-analysis/7nymPTQkF9KHEuA5XZvIoe,204307.0,4.0,
181,Last Girl on Earth - (Demo),Freaked Out And Small,The Presidents Of The United States Of America,183520,spotify:track:4I2crfGzF5gderZnLs8exY,https://api.spotify.com/v1/tracks/4I2crfGzF5gderZnLs8exY,0.745,0.798,4.0,-5.379,0.0,0.0297,0.305,0.000445,0.0746,0.906,135.479,audio_features,4I2crfGzF5gderZnLs8exY,spotify:track:4I2crfGzF5gderZnLs8exY,https://api.spotify.com/v1/tracks/4I2crfGzF5gderZnLs8exY,https://api.spotify.com/v1/audio-analysis/4I2crfGzF5gderZnLs8exY,183520.0,4.0,
